name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bogota,2018-08-10,19.4,7.3,13.7,19.4,6.6,13.7,4.2,55.4,0,0,0,,0,0,63.7,28.9,143.7,1027.7,56.3,10.3,284.2,24.5,10,,2018-08-10T05:53:01,2018-08-10T18:10:10,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,remote,SKVV"
Bogota,2018-08-11,19.3,7.4,13.6,19.3,6.4,13.4,6.4,64,0,0,0,,0,0,59.4,25.2,96.7,1025.8,63.1,10.5,261.2,22.5,9,,2018-08-11T05:52:58,2018-08-11T18:09:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-12,18.2,9,13.3,18.2,8.5,13.3,8.4,73.3,0.3,100,4.17,rain,0,0,51.1,21.8,112.2,1025.6,67.9,10.8,168.4,14.6,8,,2018-08-12T05:52:54,2018-08-12T18:09:37,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-13,19.4,10,13.4,19.4,10,13.4,9.7,79.5,3.5,100,58.33,rain,0,0,46.8,14.8,54.1,1023.4,74.7,10.3,143.5,12.3,6,,2018-08-13T05:52:50,2018-08-13T18:09:20,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-14,17.3,10,13.3,17.3,10,13.3,8.6,74.8,5.1,100,75,rain,0,0,42.1,22.3,163.2,1023.8,71.6,9.6,126.6,11,6,,2018-08-14T05:52:45,2018-08-14T18:09:02,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-15,19.4,8,14.1,19.4,6,14,6.5,63,0.9,100,25,rain,0,0,52.9,23.7,118.9,1025,75.4,10.7,192.8,16.7,7,,2018-08-15T05:52:40,2018-08-15T18:08:44,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-16,18.5,5.8,13.3,18.5,3,12.7,4.3,57.1,0,0,0,,0,0,56.9,21.7,112.4,1026,48.8,11.2,276.8,23.9,10,,2018-08-16T05:52:35,2018-08-16T18:08:25,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-17,27,9,14.5,31,8.5,14.6,9.3,72.2,0.2,100,8.33,rain,0,0,51.1,27.1,124.1,1025.4,69.5,10.9,178.7,15.2,9,,2018-08-17T05:52:29,2018-08-17T18:08:05,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-18,19.3,8,13.7,19.3,6,13.5,7.8,69.5,0.8,100,29.17,rain,0,0,44.3,28.4,126.3,1025,63.1,10.7,153.5,13.2,6,,2018-08-18T05:52:22,2018-08-18T18:07:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-19,19.3,9.9,13.9,19.3,9.1,13.8,7.8,68.4,0.2,100,8.33,rain,0,0,52.6,32.7,126.2,1024,69,11,227.3,19.7,9,,2018-08-19T05:52:16,2018-08-19T18:07:24,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-20,17.4,9.4,13.5,17.4,8.4,13.3,8.2,71.8,0.1,100,4.17,rain,0,0,51.5,20.1,85.6,1025,63.4,10.8,222.5,19.4,9,,2018-08-20T05:52:08,2018-08-20T18:07:03,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-21,19.5,9.4,14.7,19.5,7.8,14.7,7.6,64.1,1.3,100,33.33,rain,0,0,49,25.1,116.5,1024.1,70.2,11.6,179.5,15.5,6,,2018-08-21T05:52:01,2018-08-21T18:06:41,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999"
Bogota,2018-08-22,19.3,10.6,14.6,19.3,10.6,14.6,6.8,62.1,0.3,100,12.5,rain,0,0,49,66.1,129.9,1025.8,49.2,11.3,193.8,16.6,7,,2018-08-22T05:51:52,2018-08-22T18:06:19,0.37,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-23,19.3,7,13.1,19.3,6,12.8,7.9,73.5,0,0,0,,0,0,50.4,25.3,112.2,1023.6,72.9,10.9,201.2,17.3,8,,2018-08-23T05:51:44,2018-08-23T18:05:56,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-24,19.5,10,14.6,19.5,9.1,14.5,7.1,63.8,0.2,100,8.33,rain,0,0,53.6,21.9,125.3,1023.4,62.9,11,240.2,20.6,9,,2018-08-24T05:51:35,2018-08-24T18:05:33,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-25,20.2,9,14.4,20.2,7.6,14.3,7.4,64.3,0.1,100,4.17,rain,0,0,53.3,21.9,122,1024.5,67.3,10.8,212,18.5,9,,2018-08-25T05:51:26,2018-08-25T18:05:10,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-26,20.3,9.8,14.8,20.3,9.8,14.8,7.7,65.4,0,0,0,,0,0,59,31,149.9,1024.7,76.7,10.3,234.1,20.3,8,,2018-08-26T05:51:16,2018-08-26T18:04:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-27,18.3,10,13.9,18.3,10,13.9,8.1,69.3,1,100,20.83,rain,0,0,47.9,27.2,125.4,1023.8,76.5,10.8,158,13.4,6,,2018-08-27T05:51:06,2018-08-27T18:04:21,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-28,18.2,7.4,13.6,18.2,5.9,13.3,7.6,68.7,0,0,0,,0,0,46.8,21.9,122.8,1024.2,59.6,10.7,177.4,15.3,7,,2018-08-28T05:50:56,2018-08-28T18:03:56,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-29,17.2,10,13.5,17.2,9.6,13.5,10.1,80.7,1.1,100,25,rain,0,0,40.7,18.3,27.4,1022.6,86.7,10.1,129.3,11,6,,2018-08-29T05:50:45,2018-08-29T18:03:31,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-30,19.3,9.3,14.2,19.3,9.3,14.2,8.9,72.5,0,0,0,,0,0,41.4,27.7,129.7,1022.2,54.1,10.6,173.5,15.1,5,,2018-08-30T05:50:34,2018-08-30T18:03:05,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-08-31,19.3,6,13.4,19.3,6,13.3,8,72.6,0.7,100,20.83,rain,0,0,45.4,16.9,107.5,1022,51.5,10.9,231,19.8,9,,2018-08-31T05:50:23,2018-08-31T18:02:39,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-01,22.1,6,14,22.1,5.2,13.8,8.4,73.1,0.1,100,4.17,rain,0,0,47.2,18,68.5,1021.4,51.6,11.1,271.5,23.4,9,,2018-09-01T05:50:11,2018-09-01T18:02:13,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-02,21.2,7,13.3,21.2,7,13.3,8.8,77,0.9,100,16.67,rain,0,0,42.8,18,39,1022.4,60.9,10.7,242,20.8,9,,2018-09-02T05:49:59,2018-09-02T18:01:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-03,19.3,9,14.6,19.3,8.5,14.5,8.4,68.8,0.6,100,25,rain,0,0,44.6,28.4,119.9,1022.2,62.7,11.2,200.8,17.2,7,,2018-09-03T05:49:47,2018-09-03T18:01:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-04,20,11,14.8,20,11,14.8,8.2,66,2.8,100,62.5,rain,0,0,45.7,25.2,166.6,1022.5,59.3,11,180.9,15.6,8,,2018-09-04T05:49:35,2018-09-04T18:00:53,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-05,18.3,10,13.3,18.3,9.6,13.3,9.1,77.2,2.8,100,50,rain,0,0,37.8,19.9,252.2,1022.9,77.8,10.5,169.7,14.7,5,,2018-09-05T05:49:22,2018-09-05T18:00:25,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-06,17.3,11,13.6,17.3,11,13.6,9.9,79.2,1.8,100,54.17,rain,0,0,31.7,18,273.5,1023.6,79.7,9.7,179.6,15.5,7,,2018-09-06T05:49:10,2018-09-06T17:59:58,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-07,17.3,10.9,13.2,17.3,10.9,13.2,11,87.2,2.6,100,41.67,rain,0,0,38.2,18,322.9,1024,76.2,8.6,181.3,15.6,7,,2018-09-07T05:48:57,2018-09-07T17:59:30,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-08,19.3,11,14.3,19.3,11,14.3,9.8,75.7,1.6,100,45.83,rain,0,0,49.7,25.1,117.5,1023.3,76.4,9.9,204.1,17.8,8,,2018-09-08T05:48:44,2018-09-08T17:59:02,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-09,19.4,9,14.2,19.4,7.6,14,7.8,68.2,0.1,100,4.17,rain,0,0,54.4,26.9,127.7,1023,71,11.1,260.7,22.5,9,,2018-09-09T05:48:30,2018-09-09T17:58:33,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-10,19.3,8.4,13.9,19.3,8.4,13.8,8.6,72.5,0,0,0,,0,0,43.2,17.9,217,1023.1,60.5,10.7,233.2,20.1,9,,2018-09-10T05:48:17,2018-09-10T17:58:05,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-11,18.3,10.3,14.1,18.3,10.3,14.1,9.9,76.8,1.6,100,25,rain,0,0,41,16.2,274.2,1022.8,68.8,10.1,211.7,18.3,9,,2018-09-11T05:48:04,2018-09-11T17:57:36,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-12,19.3,10,14,19.3,10,14,10.2,79.3,2.5,100,37.5,rain,0,0,33.8,18,251,1022.8,74.8,9.1,235.4,20.4,9,,2018-09-12T05:47:50,2018-09-12T17:57:08,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-13,19.3,10.8,14,19.3,10.8,14,10.5,80.5,4.3,100,70.83,rain,0,0,30.2,23.6,257.5,1022,85.5,8.2,207.3,18,7,,2018-09-13T05:47:36,2018-09-13T17:56:39,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-14,19.3,10,13.9,19.3,10,13.9,10.8,82.6,2.6,100,50,rain,0,0,27.7,21.9,302,1021.1,71.2,8.7,173,14.9,6,,2018-09-14T05:47:22,2018-09-14T17:56:10,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-15,18.1,11,13.4,18.1,11,13.4,10.7,84.5,5.7,100,58.33,rain,0,0,28.4,18.2,337.6,1021.8,81.7,9.1,155.4,13.5,6,,2018-09-15T05:47:09,2018-09-15T17:55:41,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-16,18.4,10,14.1,18.4,8.4,14,7.4,66.8,2.6,100,45.83,rain,0,0,43.9,25.2,108.5,1022.3,68.3,10.6,164.1,14.2,7,,2018-09-16T05:46:55,2018-09-16T17:55:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-17,21.1,6,13.3,21.1,5.1,13,7.3,71.9,0.2,100,8.33,rain,0,0,43.9,27.3,49.9,1025.2,48.9,9.7,280.7,24.2,10,,2018-09-17T05:46:41,2018-09-17T17:54:43,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,SKBO,SKVV"
Bogota,2018-09-18,20.3,10.3,14.9,20.3,10.3,14.9,8.6,68.2,1.1,100,29.17,rain,0,0,39.2,22,97.8,1022.7,58.6,10.8,227.5,19.6,7,,2018-09-18T05:46:27,2018-09-18T17:54:14,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-19,20.3,7.4,13.7,20.3,6.1,13.5,8,71.6,0,0,0,,0,0,54.4,25.4,114.3,1021,49.2,11,248.7,21.5,8,,2018-09-19T05:46:13,2018-09-19T17:53:45,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,remote,SKVV"
Bogota,2018-09-20,21.3,8.3,14.8,21.3,7.4,14.7,6.4,61.1,0,0,0,,0,0,54,28.8,144.3,1021,54.5,11.1,297.8,25.6,10,,2018-09-20T05:45:59,2018-09-20T17:53:17,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,remote,SKVV"
Bogota,2018-09-21,21.3,5.9,13.7,21.3,5.8,13.6,7.4,68.7,0,0,0,,0,0,53.6,21.8,102.3,1022.1,58.6,11,271,23.4,9,,2018-09-21T05:45:46,2018-09-21T17:52:48,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-22,20.3,10.8,14.7,20.3,10.8,14.7,9.3,72,0,0,0,,0,0,43.9,20.6,178.1,1022.3,73.2,10.9,221.5,19.3,7,,2018-09-22T05:45:32,2018-09-22T17:52:19,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-23,20.3,8,14.1,20.3,7.4,13.9,8.5,72.4,0,0,0,,0,0,45.4,25.4,154.4,1021.2,58.7,11.1,225.3,19.3,8,,2018-09-23T05:45:19,2018-09-23T17:51:50,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-24,19.3,10,14.2,19.3,10,14.2,8.1,69,0,0,0,,0,0,56.9,29.2,156.7,1022.2,62.1,10.9,274.2,23.6,9,,2018-09-24T05:45:05,2018-09-24T17:51:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-25,18.3,7,12.8,18.3,6.4,12.6,7.8,73.5,0,0,0,,0,0,54.4,25.4,97.7,1022.4,49.5,11,260.8,22.6,9,,2018-09-25T05:44:52,2018-09-25T17:50:54,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-26,19.3,8.9,14.1,19.3,8.2,14.1,9,73.4,1.1,100,29.17,rain,0,0,36.7,21.9,74.7,1021.5,75,10.9,184,16,8,,2018-09-26T05:44:39,2018-09-26T17:50:25,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-27,18.2,11,14,18.2,11,14,9.6,75.6,0.9,100,33.33,rain,0,0,38.5,13,0.8,1021.6,77.8,10.5,210,18.2,7,,2018-09-27T05:44:26,2018-09-27T17:49:57,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-28,21.3,6.4,14.8,21.3,5.6,14.8,9.1,72.1,1.3,100,33.33,rain,0,0,47.5,27.1,149.5,1022.2,61.1,10.7,251.5,21.8,8,,2018-09-28T05:44:13,2018-09-28T17:49:30,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-29,22.3,10.4,15.9,22.3,10.4,15.9,9.5,69.1,1.4,100,29.17,rain,0,0,46.4,26.9,175.8,1022,56,11,244.1,21.1,8,,2018-09-29T05:44:00,2018-09-29T17:49:02,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-09-30,22.2,10,15.3,22.2,8.8,15.2,9.2,69.3,2.8,100,50,rain,0,0,42.8,22,176.3,1021.6,50.9,10.7,249.9,21.5,9,,2018-09-30T05:43:48,2018-09-30T17:48:35,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-01,20.3,9,14.9,20.3,8.9,14.9,9.8,73.1,14.4,100,66.67,rain,0,0,35.3,18.1,44.7,1022.6,67.5,10.7,237.5,20.5,8,,2018-10-01T05:43:36,2018-10-01T17:48:08,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-02,22.2,9.4,15.1,22.2,8,14.8,8.2,67.2,12.3,100,79.17,rain,0,0,34.9,18.1,344.1,1023,55.5,10.8,214.7,18.4,8,,2018-10-02T05:43:24,2018-10-02T17:47:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-03,20.3,8,13.8,20.3,6.4,13.7,9.4,76.3,6.1,100,45.83,rain,0,0,33.5,29.2,18,1021.4,56.3,10.5,186.3,16.1,6,,2018-10-03T05:43:13,2018-10-03T17:47:15,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-04,20.3,11,14.8,20.3,11,14.8,9.8,74.4,3.2,100,66.67,rain,0,0,35.6,18,350.2,1021.3,75.3,10.9,198,17,7,,2018-10-04T05:43:02,2018-10-04T17:46:49,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-05,18.4,9.4,14.4,18.4,9.1,14.4,10.8,79.7,3.8,100,62.5,rain,0,0,31.3,17.8,312.8,1022.5,78,9.5,175.5,15.2,7,,2018-10-05T05:42:51,2018-10-05T17:46:23,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-06,17.3,10.8,13.2,17.3,10.8,13.2,11.5,89.6,7.6,100,83.33,rain,0,0,28.8,14.6,320.1,1023.8,79.5,8.8,95.7,8.4,5,,2018-10-06T05:42:40,2018-10-06T17:45:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-07,19.2,11,14.6,19.2,11,14.6,11.1,81.1,6.6,100,75,rain,0,0,39.2,14.6,256.2,1022.6,69,9,185,16,7,,2018-10-07T05:42:30,2018-10-07T17:45:33,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-08,21.3,10.4,15,21.3,10.4,15,10.2,74.8,4.8,100,79.17,rain,0,0,36,16.4,47.1,1022.2,68.3,10.7,217.8,18.6,8,,2018-10-08T05:42:20,2018-10-08T17:45:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-09,20.3,10,14.5,20.3,10,14.5,10.8,80.1,4.1,100,50,rain,0,0,32.8,20.2,315.9,1023.1,77.9,10.4,201.2,17.5,8,,2018-10-09T05:42:11,2018-10-09T17:44:45,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-10,18.4,11,13.5,18.4,11,13.5,11.1,86.3,17.1,100,70.83,rain,0,0,26.6,20.9,289.5,1021.4,81,8.8,177.9,15.5,6,,2018-10-10T05:42:02,2018-10-10T17:44:21,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-11,19.3,11,13.6,19.3,11,13.6,10.4,82.5,20.1,100,62.5,rain,0,0,19.4,17.9,326.7,1022,82.4,9.3,119.2,10.2,5,,2018-10-11T05:41:54,2018-10-11T17:43:58,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-12,19.3,10,14.2,19.3,9.1,14.2,10.4,79.5,9.6,100,41.67,rain,0,0,23,21.8,288.4,1021.9,65.1,7.6,162.8,14.3,7,,2018-10-12T05:41:46,2018-10-12T17:43:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-13,20.2,11,14.5,20.2,11,14.5,10.9,80.5,3.7,100,37.5,rain,0,0,23.4,23.7,272.7,1023.3,71.4,8.4,125.8,10.8,5,,2018-10-13T05:41:38,2018-10-13T17:43:14,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-14,20.3,11.3,14.6,20.3,11.3,14.6,10.4,77.9,3.1,100,58.33,rain,0,0,28.1,20.2,265.4,1023.3,67.1,8.8,213.6,18.5,7,,2018-10-14T05:41:31,2018-10-14T17:42:53,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-15,21.3,10.1,14.6,21.3,10.1,14.6,10.6,78.9,2.6,100,50,rain,0,0,38.9,23.8,22.5,1022.7,67.5,10.6,208.1,17.9,8,,2018-10-15T05:41:25,2018-10-15T17:42:32,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-16,19.3,8.4,14.7,19.3,7.8,14.6,8.9,70.5,1.1,100,16.67,rain,0,0,39.6,14.7,81.3,1021.7,61.7,10.6,212,18.4,8,,2018-10-16T05:41:19,2018-10-16T17:42:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-17,21.3,9,14,21.3,7.9,13.9,9.4,77.4,0.5,100,20.83,rain,0,0,39.2,23.8,0.9,1022.3,56.8,10.3,246.5,21.4,8,,2018-10-17T05:41:13,2018-10-17T17:41:52,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-18,19.4,6.5,13.4,19.4,6.2,13.3,9.5,79.5,1.7,100,37.5,rain,0,0,31.7,21.9,284.2,1021.3,71.6,9.3,249.6,21.4,8,,2018-10-18T05:41:08,2018-10-18T17:41:33,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-19,20.3,11,15,20.3,11,15,10.6,76.6,3.8,100,54.17,rain,0,0,24.5,25.4,282.9,1021.9,79.3,10.7,173.2,14.9,7,,2018-10-19T05:41:04,2018-10-19T17:41:15,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-20,20.3,10,14.8,20.3,8.8,14.7,10,75.3,1.1,100,37.5,rain,0,0,32.4,21.7,300.7,1020.6,60.4,10.7,175.3,15.2,6,,2018-10-20T05:41:00,2018-10-20T17:40:58,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-21,19.3,10,13.8,19.3,10,13.8,10.5,81.4,9,100,75,rain,0,0,31,20.1,284.1,1020.1,84.8,10.4,136.5,11.8,5,,2018-10-21T05:40:57,2018-10-21T17:40:41,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-22,20.3,9,14.4,20.3,8.5,14.4,10.8,80.6,1.5,100,45.83,rain,0,0,33.5,20.7,303.7,1020,73.1,10.3,195.5,16.8,6,,2018-10-22T05:40:55,2018-10-22T17:40:25,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-23,20.3,12,15.4,20.3,12,15.4,11.4,78.8,6.8,100,79.17,rain,0,0,27,21.8,294,1022,74.4,10.5,166,14.2,7,,2018-10-23T05:40:53,2018-10-23T17:40:09,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogota,2018-10-24,20.3,10,14.4,20.3,10,14.4,11.4,83.6,2,100,45.83,rain,0,0,27,22,287.6,1021.7,72,9.9,196.8,17.2,7,,2018-10-24T05:40:52,2018-10-24T17:39:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999,SKVV"
