name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bogota,2021-01-13,21,6,13.1,21,6,13,7.9,74.9,0.2,100,8.33,rain,0,0,46.1,20.5,349.9,1024.5,50.5,10,271.7,23.2,9,,2021-01-13T06:08:48,2021-01-13T18:01:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,remote"
Bogota,2021-01-14,21,4,13,21,2.1,12.8,8.7,79.1,0.9,100,20.83,rain,0,0,39.2,16.6,311.2,1023.9,48.7,9.9,271.9,23.5,10,,2021-01-14T06:09:06,2021-01-14T18:01:57,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,remote"
Bogota,2021-01-15,21,5,13.2,21,5,13,8.8,78.2,1,100,33.33,rain,0,0,36.4,25.9,292.2,1024.7,45.3,9.5,240.9,20.6,8,,2021-01-15T06:09:23,2021-01-15T18:02:22,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO"
Bogota,2021-01-16,20,6,13.1,20,6,13.1,8.8,77.5,1.1,100,29.17,rain,0,0,28.1,25.9,293.5,1025.3,51.5,9.7,273.8,23.8,10,,2021-01-16T06:09:40,2021-01-16T18:02:46,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO"
Bogota,2021-01-17,21,6,12.8,21,5.1,12.7,8.4,78.6,0,0,0,,0,0,44.6,18.4,319.7,1024.7,49.3,10,247.2,21.4,9,,2021-01-17T06:09:56,2021-01-17T18:03:10,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"80222099999,SKBO"
Bogota,2021-01-18,22,6,12.5,22,4.4,12.4,7.2,75.9,0.3,100,12.5,rain,0,0,41.8,18.4,319.4,1024.9,43.9,10,272.3,23.5,9,,2021-01-18T06:10:10,2021-01-18T18:03:33,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,remote"
Bogota,2021-01-19,22,5,12.1,22,4,11.9,7.7,79.4,0.3,100,12.5,rain,0,0,45.4,24.1,321.2,1025.2,42.5,10,265.9,23,9,,2021-01-19T06:10:24,2021-01-19T18:03:56,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO"
Bogota,2021-01-20,21,2,11.7,21,2,11.4,5,70.4,0.1,100,4.17,rain,0,0,45.4,20.5,113.2,1025.1,57.1,10,284.3,24.6,10,,2021-01-20T06:10:38,2021-01-20T18:04:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"80222099999,SKBO"
Bogota,2021-01-21,20,4,12.8,20,2.1,12.5,7.7,75,0.2,100,8.33,rain,0,0,36.7,22.3,301,1024.9,42.4,10,241.8,20.8,9,,2021-01-21T06:10:50,2021-01-21T18:04:40,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"80222099999,SKBO"
Bogota,2021-01-22,20,7,13.1,20,5.6,12.9,8.9,78.4,0.4,100,16.67,rain,0,0,36.4,16.6,113.3,1024.1,75.8,9.3,226,19.6,7,,2021-01-22T06:11:01,2021-01-22T18:05:00,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,remote"
Bogota,2021-01-23,19,9,13.5,19,8.5,13.4,10,81.4,4.1,100,70.83,rain,0,0,41.4,16.6,60,1025.4,56.6,10,168.4,14.7,6,,2021-01-23T06:11:12,2021-01-23T18:05:21,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO"
Bogota,2021-01-24,18,9,13.3,18,7.6,13.2,9,77.6,1.4,100,33.33,rain,0,0,42.5,20.5,77.2,1024.8,80.2,10,196.7,17,7,,2021-01-24T06:11:21,2021-01-24T18:05:40,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,SKBO,remote"
Bogota,2021-01-25,19,9,13.4,19,8.5,13.3,9.6,79.3,1.2,100,37.5,rain,0,0,35.6,66.1,74.8,1024.5,68.9,10,188.2,16.1,7,,2021-01-25T06:11:30,2021-01-25T18:05:59,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO"
Bogota,2021-01-26,20,5,12.9,20,3.3,12.6,6.9,70.2,0.1,100,4.17,rain,0,0,43.2,20.5,91,1024.6,65.8,10,204.7,17.6,7,,2021-01-26T06:11:38,2021-01-26T18:06:17,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,SKBO"
Bogota,2021-01-27,21,5,12.7,21,3.3,12.6,7.6,75.6,0,0,0,,0,0,43.6,14.8,115.2,1024.9,54.8,9.6,253.3,21.7,9,,2021-01-27T06:11:45,2021-01-27T18:06:34,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,remote"
Bogota,2021-01-28,21,5,12.4,21,4.3,12.2,8.2,79.9,0.3,100,12.5,rain,0,0,37.4,20.5,285.7,1025.2,46.3,9.4,272.8,23.6,10,,2021-01-28T06:11:51,2021-01-28T18:06:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-01-29,22,9,14.4,22,8.4,14.3,8.8,72.7,0.2,100,8.33,rain,0,0,43.9,24.1,263.5,1023.9,45.1,9.3,267.9,23.2,10,,2021-01-29T06:11:56,2021-01-29T18:07:07,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-01-30,21,4.3,13.1,21,4.3,12.7,5.5,66.1,0,0,0,,0,0,53.6,25.9,101.3,1025.3,27.7,10,301,26.1,10,,2021-01-30T06:12:00,2021-01-30T18:07:22,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-01-31,20,6,12.5,20,4,11.8,5.9,67.4,0,0,0,,0,0,62.3,25,94.1,1025,49.1,10,240.8,20.9,9,,2021-01-31T06:12:03,2021-01-31T18:07:37,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-02-01,20,9,13.7,20,9,13.6,8.3,71.9,2,100,62.5,rain,0,0,51.1,24.1,89,1024.8,85.6,9.9,180.1,15.7,7,,2021-02-01T06:12:05,2021-02-01T18:07:50,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-02-02,19,9.9,14.6,19,8.4,14.4,7.9,66,1.1,100,29.17,rain,0,0,41.4,14.8,73.9,1025.1,57.8,10,239.6,20.6,9,,2021-02-02T06:12:07,2021-02-02T18:08:03,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-03,21.9,6,14,21.9,5.1,13.6,5.7,62.1,0,0,0,,0,0,52.6,20.5,95.7,1025.3,37.8,10,221,19,8,,2021-02-03T06:12:07,2021-02-03T18:08:16,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-04,21,3,13.5,21,3,13.3,6.5,66.3,0,0,0,,0,0,50.8,24.1,115.5,1025.5,45.4,10,209.7,18.1,7,,2021-02-04T06:12:07,2021-02-04T18:08:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-02-05,20,10,14.6,20,8.4,14.5,9.4,74,0.3,100,12.5,rain,0,0,38.9,22.3,91,1026,72.9,9.9,193,16.8,7,,2021-02-05T06:12:05,2021-02-05T18:08:38,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-06,21,10,14.6,21,9.6,14.6,10.1,77.6,3.7,100,58.33,rain,0,0,34.2,18.4,357.6,1026.1,62.3,9.7,215.5,18.8,8,,2021-02-06T06:12:03,2021-02-06T18:08:48,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-07,22,7,14,22,6.2,13.9,9.7,79.7,1.1,100,33.33,rain,0,0,37.4,24.1,184,1025.9,62,9.9,218.4,18.8,8,,2021-02-07T06:12:00,2021-02-07T18:08:57,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-08,22,10,14.9,22,9.1,14.9,10.4,77.1,4.7,100,75,rain,0,0,36,22.1,37.7,1024.9,68.5,10,195.4,17,7,,2021-02-08T06:11:56,2021-02-08T18:09:06,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-02-09,20,11,14.8,20,11,14.8,11,79.8,6.1,100,45.83,rain,0,0,28.8,14.8,330.3,1025,72.8,8.7,209.2,18,7,,2021-02-09T06:11:51,2021-02-09T18:09:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO"
Bogota,2021-02-10,20,12,14.8,20,12,14.8,11.3,81.1,3.8,100,70.83,rain,0,0,27.4,22.3,305.2,1019.1,51.8,9.1,204.1,17.7,8,,2021-02-10T06:11:46,2021-02-10T18:09:21,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO,80234099999"
Bogota,2021-02-11,21,10,14.9,21,9.1,14.8,10.2,76.4,4.3,100,91.67,rain,0,0,22.7,27.7,301,1014.6,47.5,10,180.4,15.6,7,,2021-02-11T06:11:39,2021-02-11T18:09:28,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,SKBO
Bogota,2021-02-12,19,8,13.7,19,6.7,13.6,10.6,82.9,8,100,75,rain,0,0,30.6,25.9,287.7,1015.4,71.1,9.6,145.9,12.6,6,,2021-02-12T06:11:32,2021-02-12T18:09:33,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SKBO,remote"
Bogota,2021-02-13,21,9.8,14.4,21,8.8,14.4,9.2,74.2,1.3,100,41.67,rain,0,0,40.7,20.5,62.6,1023.6,65.3,10,213.7,18.3,7,,2021-02-13T06:11:23,2021-02-13T18:09:38,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,remote"
Bogota,2021-02-14,20,8,12.5,20,6.8,12.3,9.5,83.9,2.6,100,54.17,rain,0,0,27.4,24.1,344.5,1026.8,52.9,9.6,208.6,18.2,9,,2021-02-14T06:11:14,2021-02-14T18:09:43,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO"
Bogota,2021-02-15,20,10,14.2,20,9.1,14.1,9.6,76.4,6.6,100,58.33,rain,0,0,25.6,24.1,28.1,1026.3,63,9.7,189.8,16.2,7,,2021-02-15T06:11:05,2021-02-15T18:09:46,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,remote"
Bogota,2021-02-16,20,7,13.9,20,7,13.8,9.6,77.4,3.4,100,75,rain,0,0,23.8,27.7,293.5,1026.6,55.2,9.7,176,15.1,7,,2021-02-16T06:10:54,2021-02-16T18:09:49,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-17,21.1,6,13.4,21.1,5.1,13.3,8.8,77.1,1.2,100,41.67,rain,0,0,25.6,25.4,282.7,1025,70.3,8.6,219.3,19.1,8,,2021-02-17T06:10:43,2021-02-17T18:09:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-02-18,20.9,11,14.7,20.9,11,14.7,10,75.5,4.7,100,62.5,rain,0,0,22.7,26,312.8,1025.5,76,9.9,203.3,17.6,8,,2021-02-18T06:10:31,2021-02-18T18:09:53,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-19,18,10,13.7,18,10,13.7,10.5,82.5,13.5,100,91.67,rain,0,0,25.2,25.9,306.9,1019.8,67.8,9.5,166.9,14.5,8,,2021-02-19T06:10:18,2021-02-19T18:09:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-20,18.2,10,13.8,18.2,10,13.8,10.5,81.8,7.4,100,87.5,rain,0,0,24.1,74.2,305.6,1017.5,78.6,9.4,205,17.5,7,,2021-02-20T06:10:04,2021-02-20T18:09:55,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SKBO,remote"
Bogota,2021-02-21,18,11,14.1,18,11,14.1,10.8,81.6,4.6,100,58.33,rain,0,0,26.6,20.5,293.7,1021.3,74.1,10,168.8,14.6,7,,2021-02-21T06:09:50,2021-02-21T18:09:55,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,SKBO"
Bogota,2021-02-22,17,11,14.2,17,11,14.2,10.7,80.4,13.7,100,100,rain,0,0,30.6,24.1,59.9,1024.9,80.6,10,127.1,10.8,5,,2021-02-22T06:09:35,2021-02-22T18:09:54,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-23,19,9.3,14,19,8,13.8,8.7,73.2,1.6,100,16.67,rain,0,0,34.9,18.4,93.7,1025.2,65,9.9,193.9,16.7,7,,2021-02-23T06:09:20,2021-02-23T18:09:53,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO"
Bogota,2021-02-24,19,9,14,19,7.6,13.8,9.6,76.9,0.3,100,12.5,rain,0,0,38.5,17.4,77.6,1025.8,76.6,9.8,151.9,13.2,7,,2021-02-24T06:09:04,2021-02-24T18:09:51,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-25,17,10,14,17,10,14,10.7,81.6,1.7,100,41.67,rain,0,0,46.4,14.8,61.8,1025.3,67.5,9.5,132.3,11.4,7,,2021-02-25T06:08:47,2021-02-25T18:09:48,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-26,21,9,14.4,21,8.4,14.2,10.5,79.9,3.6,100,62.5,rain,0,0,32,20.5,48.8,1023.8,63.7,9.7,153,13.2,7,,2021-02-26T06:08:29,2021-02-26T18:09:45,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-02-27,18,12,14,18,12,14,12,88.6,8.7,100,91.67,rain,0,0,29.2,22.3,320.6,1024.2,79.8,9.3,145.3,12.5,6,,2021-02-27T06:08:11,2021-02-27T18:09:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-02-28,19.1,12,14.9,19.1,12,14.9,11.3,80.7,3.8,100,70.83,rain,0,0,25.6,21.8,334.8,1022.5,77.3,10,206.4,17.7,7,,2021-02-28T06:07:53,2021-02-28T18:09:38,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,remote"
Bogota,2021-03-01,18,11,14.1,18,11,14.1,11.4,84.5,61.6,100,91.67,rain,0,0,28.4,22.3,284.6,1022.3,76.3,9.8,126,10.9,6,,2021-03-01T06:07:34,2021-03-01T18:09:33,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,remote"
Bogota,2021-03-02,19.1,10,13.1,19.1,9.6,13.1,10.2,83.8,18.3,100,100,rain,0,0,23.4,18.4,331.7,1024,78.2,9.7,200.7,17.4,8,,2021-03-02T06:07:14,2021-03-02T18:09:28,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-03,18.1,10.1,13.7,18.1,10.1,13.7,10.1,80.1,10.7,100,79.17,rain,0,0,29.9,22.3,301.5,1025.1,86,9.5,174.4,15,6,,2021-03-03T06:06:54,2021-03-03T18:09:23,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,remote"
Bogota,2021-03-04,15,11,12.5,15,11,12.5,11.2,91.6,5.3,100,70.83,rain,0,0,29.9,13,19.6,1026.1,91.2,8.6,179.6,15.6,6,,2021-03-04T06:06:33,2021-03-04T18:09:17,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO"
Bogota,2021-03-05,17,11,13.4,17,11,13.4,10.9,86,3.3,100,70.83,rain,0,0,29.5,22.3,38.3,1025.4,80.1,8.6,158.2,13.8,7,,2021-03-05T06:06:12,2021-03-05T18:09:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-06,20,8,13.6,20,6.4,13.3,10,80.8,2,100,54.17,rain,0,0,34.9,18.4,343.3,1025.4,78.8,9.1,207.1,18,7,,2021-03-06T06:05:51,2021-03-06T18:09:04,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-07,18,11,14.3,18,11,14.3,10.5,78.9,2.4,100,62.5,rain,0,0,42.5,13,70.9,1026,82.5,9.8,161.8,14,5,,2021-03-07T06:05:29,2021-03-07T18:08:57,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-08,20,12,14.9,20,12,14.9,6.4,61.8,0.8,100,29.17,rain,0,0,43.9,18.4,79.2,1026.8,73.2,10,205.3,17.8,8,,2021-03-08T06:05:06,2021-03-08T18:08:50,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-09,20.9,8.8,14.3,20.9,8.8,14.2,9.2,74.3,1.8,100,25,rain,0,0,33.5,24.4,253.7,1024.7,64,9.7,268.2,23,9,,2021-03-09T06:04:44,2021-03-09T18:08:42,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-03-10,20.1,10,14.2,20.1,10,14.2,10.2,78.3,2.4,100,45.83,rain,0,0,25.6,29.5,275.7,1025.5,68.1,9.9,168,14.5,7,,2021-03-10T06:04:21,2021-03-10T18:08:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-11,19,11,13.6,19,11,13.6,11.1,85.8,3,100,45.83,rain,0,0,19.1,20.5,313.8,1025.9,71.1,9.4,159.8,13.6,6,,2021-03-11T06:03:57,2021-03-11T18:08:26,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO"
Bogota,2021-03-12,16.2,11,12.9,16.2,11,12.9,11.2,90.2,11.1,100,66.67,rain,0,0,23.8,18.4,313.7,1026.2,88.3,8.3,166.8,14.3,6,,2021-03-12T06:03:34,2021-03-12T18:08:18,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-03-13,26.1,10,13.3,26.1,9.1,13.2,10.6,85.6,9.6,100,70.83,rain,0,0,24.5,16.6,267.4,1026,82,8.7,139,11.9,6,,2021-03-13T06:03:10,2021-03-13T18:08:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-03-14,19,10,13,19,10,13,10.8,87.6,11.4,100,87.5,rain,0,0,28.1,22.3,313.6,1026.5,56.8,8.8,168.7,14.6,6,,2021-03-14T06:02:45,2021-03-14T18:08:00,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO"
Bogota,2021-03-15,20,8,12.8,20,8,12.8,10.4,86.8,14.5,100,75,rain,0,0,32.4,25.9,337.6,1024.8,65.8,9.9,154.5,13.4,6,,2021-03-15T06:02:21,2021-03-15T18:07:50,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-03-16,21,10,13.6,21,10,13.6,10.3,83,6.8,100,83.33,rain,0,0,36.7,10.9,230.1,1025.5,85,9.3,160.7,13.8,6,,2021-03-16T06:01:56,2021-03-16T18:07:41,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-03-17,19,9,12.6,19,9,12.6,11.2,91.8,11,100,95.83,rain,0,0,37.1,21.3,263.1,1025.6,71.4,8.7,163.4,14,8,,2021-03-17T06:01:31,2021-03-17T18:07:31,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-18,17,9.6,12.9,17,9.6,12.9,11.2,89.7,8.8,100,79.17,rain,0,0,35.6,16.6,306.5,1025.5,79.5,9.9,133.8,11.5,5,,2021-03-18T06:01:06,2021-03-18T18:07:21,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-03-19,20.9,8,13.3,20.9,7.4,13.2,10.3,83.8,3,100,50,rain,0,0,25.6,25.9,324.1,1025.7,58.2,9.2,212.1,18.3,8,,2021-03-19T06:00:41,2021-03-19T18:07:11,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-20,19,9,13.3,19,9,13.3,10.3,83.5,14,100,79.17,rain,0,0,25.2,24.1,282.4,1024.6,67.2,9.3,169.6,14.6,8,,2021-03-20T06:00:15,2021-03-20T18:07:01,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,remote"
Bogota,2021-03-21,19,5,13.1,19,3.9,13,8.5,75.9,3.7,100,58.33,rain,0,0,33.1,18.4,171.4,1024.3,56.2,9.2,184.5,16.2,6,,2021-03-21T05:59:50,2021-03-21T18:06:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-03-22,20,10,13.5,20,8.4,13.5,8.4,74,2,100,45.83,rain,0,0,38.2,18.4,336.3,1025.8,80.4,9.4,191,16.4,7,,2021-03-22T05:59:24,2021-03-22T18:06:41,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO"
Bogota,2021-03-23,19,8,13.1,19,8,13.1,10.2,84.2,4.4,100,62.5,rain,0,0,36,24.1,263.8,1025.8,74.8,8.4,239,20.6,9,,2021-03-23T05:58:58,2021-03-23T18:06:30,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-03-24,17.9,9,13.1,17.9,7.9,13.1,11.1,88.7,3.2,100,54.17,rain,0,0,29.5,19.5,18.4,1026.5,75.8,8.8,147.8,13,6,,2021-03-24T05:58:33,2021-03-24T18:06:20,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-25,19.1,7.2,13.1,19.1,6.7,13,9.1,79.1,1.5,100,41.67,rain,0,0,32.8,16.7,107.8,1026.7,54.4,9.9,196.5,17.2,7,,2021-03-25T05:58:07,2021-03-25T18:06:10,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-26,17.9,8,13.5,17.9,8,13.5,10.5,83.2,12.5,100,62.5,rain,0,0,34.9,11.2,65.1,1025.8,66.7,9.8,172.7,14.9,7,,2021-03-26T05:57:41,2021-03-26T18:05:59,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-27,17,12,13.6,17,12,13.6,11.4,87.2,15.9,100,100,rain,0,0,32.8,14.8,43.6,1024.8,76.7,9.6,95.9,8.4,4,,2021-03-27T05:57:15,2021-03-27T18:05:49,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,remote"
Bogota,2021-03-28,19.7,10.9,14.7,19.7,10.9,14.7,9.3,72,7.7,100,79.17,rain,0,0,42.1,20.5,112.6,1024.3,67.9,10,136.1,11.9,5,,2021-03-28T05:56:50,2021-03-28T18:05:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,remote"
Bogota,2021-03-29,17.1,10,14.1,17.1,8.2,14,10.2,78.3,2.9,100,50,rain,0,0,46.8,18.4,76.7,1024.8,71.3,9.9,152.8,13.2,5,,2021-03-29T05:56:24,2021-03-29T18:05:28,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-30,19,11,14.6,19,11,14.6,9.6,73.5,2.6,100,54.17,rain,0,0,43.9,24.1,83.1,1025.5,69.6,10,220.3,19.1,8,,2021-03-30T05:55:58,2021-03-30T18:05:18,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-03-31,19.1,11,15.1,19.1,11,15.1,9.6,71.5,4.1,100,79.17,rain,0,0,40,22.3,90.2,1024.3,79.4,9.9,149,12.7,6,,2021-03-31T05:55:33,2021-03-31T18:05:07,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
Bogota,2021-04-01,20.1,11,15.8,20.1,11,15.8,9.9,69.5,5.3,100,66.67,rain,0,0,36.7,16.6,71.4,1023.5,84.9,10,186.3,15.9,7,,2021-04-01T05:55:08,2021-04-01T18:04:57,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999"
