datetime,tempmax,tempmin,temp,humidity,precip,windspeed,solarradiation
2021-08-11,20.2,11.0,15.1,70.4,0.2,27.4,168.5
2021-08-12,20.0,10.0,14.0,79.0,2.2,18.4,193.0
2021-08-13,18.0,10.0,14.1,76.6,1.5,27.7,157.4
2021-08-14,18.9,9.0,13.2,83.6,2.8,18.4,144.4
2021-08-15,19.0,10.0,13.4,83.3,1.6,20.5,154.7
2021-08-16,19.0,9.0,13.4,83.9,2.4,9.4,176.8
2021-08-17,17.0,10.0,13.6,87.5,3.4,13.0,168.7
2021-08-18,19.7,11.0,14.1,82.5,2.1,16.6,145.7
2021-08-19,19.0,11.0,13.9,82.0,3.2,19.0,184.2
2021-08-20,17.0,11.0,13.1,88.9,5.0,13.0,193.4
2021-08-21,19.0,10.0,13.8,83.9,0.8,18.4,197.9
2021-08-22,18.0,9.4,14.1,80.1,0.3,20.5,192.3
2021-08-23,21.0,11.0,15.4,75.8,3.1,25.9,238.7
2021-08-24,18.1,10.6,14.3,85.3,2.9,18.4,174.7
2021-08-25,30.9,9.0,15.0,78.7,1.1,25.4,192.0
2021-08-26,20.0,10.0,14.0,82.3,0.9,17.4,222.4
2021-08-27,21.0,8.0,14.0,76.7,2.0,16.4,229.5
2021-08-28,19.0,10.0,14.1,73.9,2.9,22.3,226.1
2021-08-29,18.1,10.0,13.7,78.9,2.2,24.1,153.0
2021-08-30,19.0,11.9,14.2,78.5,0.6,29.5,129.9
2021-08-31,17.0,12.0,13.3,89.6,1.4,20.2,172.4
2021-09-01,19.0,10.0,14.5,78.4,3.8,19.3,214.8
2021-09-02,28.1,7.0,14.8,73.1,0.7,17.6,248.8
2021-09-03,19.7,7.0,13.8,72.3,1.0,25.7,217.1
2021-09-04,20.2,7.0,13.9,75.8,1.2,24.1,250.5
2021-09-05,24.1,9.0,14.5,81.0,3.2,22.3,207.9
2021-09-06,18.0,11.3,13.6,84.7,2.3,14.8,156.5
2021-09-07,17.0,10.0,13.8,83.2,2.4,33.1,163.7
2021-09-08,20.0,10.0,14.6,77.7,2.7,19.5,207.0
2021-09-09,19.0,9.9,14.1,69.2,0.8,17.4,270.6
2021-09-10,20.0,10.0,14.5,73.7,1.6,18.4,219.8
2021-09-11,20.0,10.0,14.3,76.1,2.3,23.1,166.9
2021-09-12,18.0,9.0,13.0,77.5,1.2,26.0,169.8
2021-09-13,20.0,6.0,12.7,73.1,0.1,25.9,266.1
2021-09-14,18.0,9.0,13.7,70.4,0.9,18.4,253.4
2021-09-15,19.1,5.0,12.6,75.0,2.8,23.9,228.8
2021-09-16,18.0,10.0,13.5,70.3,3.9,28.6,135.6
2021-09-17,20.0,8.0,14.0,64.4,0.0,27.7,267.9
2021-09-18,18.0,7.3,13.4,75.2,1.0,14.8,262.0
2021-09-19,25.3,6.0,13.2,82.0,2.9,18.4,250.2
2021-09-20,18.0,10.0,13.9,80.1,1.4,20.5,246.0
2021-09-21,21.0,10.0,14.0,81.0,5.6,16.6,151.8
2021-09-22,18.0,9.0,13.4,86.9,3.1,22.3,179.8
2021-09-23,19.3,11.0,13.9,78.5,5.8,29.5,133.2
2021-09-24,19.0,9.0,13.8,75.4,2.1,29.3,195.1
2021-09-25,20.0,12.0,14.9,64.6,2.2,31.7,198.4
2021-09-26,20.0,7.0,13.9,62.9,0.0,20.5,259.3
2021-09-27,20.0,4.0,13.3,69.9,0.2,21.1,280.0
2021-09-28,19.1,10.0,14.0,74.8,4.5,29.2,166.6
2021-09-29,19.0,9.0,13.4,84.2,4.4,16.4,208.1
2021-09-30,18.0,11.0,12.8,91.9,6.9,14.8,113.2
2021-10-01,25.0,9.0,14.2,77.3,0.7,13.0,203.5
2021-10-02,21.0,7.0,13.8,77.2,0.6,45.4,234.4
2021-10-03,22.0,4.4,13.2,76.7,1.8,16.1,252.2
2021-10-04,22.0,9.0,15.3,77.7,2.6,20.3,249.9
2021-10-05,21.0,11.8,14.9,80.8,4.4,16.3,189.2
2021-10-06,19.0,11.0,14.7,77.0,3.7,22.3,162.2
2021-10-07,27.1,9.0,15.3,70.0,0.0,24.1,222.0
2021-10-08,20.1,9.2,14.8,77.9,2.7,14.8,212.5
2021-10-09,21.0,11.9,14.7,84.4,4.2,22.3,188.5
2021-10-10,20.0,10.0,14.8,83.1,5.5,18.4,219.0
2021-10-11,19.1,10.0,13.6,87.0,17.7,20.4,83.3
2021-10-12,19.0,10.3,14.8,74.9,1.2,14.8,218.6
2021-10-13,20.2,9.0,14.7,78.9,1.3,18.4,227.6
2021-10-14,22.0,10.0,14.6,86.2,3.7,23.9,242.5
2021-10-15,22.0,10.9,15.4,81.0,3.8,23.9,217.8
2021-10-16,19.9,10.0,14.1,85.5,3.9,22.3,226.9
2021-10-17,18.1,10.0,13.4,79.3,4.8,23.9,170.8
2021-10-18,18.0,5.0,12.0,80.8,0.6,16.6,231.9
2021-10-19,18.9,4.0,12.8,74.9,2.8,22.1,196.1
2021-10-20,21.0,7.1,13.6,79.9,1.2,25.9,250.5
2021-10-21,20.0,10.0,13.7,86.2,4.4,16.6,205.4
2021-10-22,20.9,11.0,13.9,86.3,6.3,20.5,219.2
2021-10-23,20.0,10.1,14.5,85.0,5.0,19.0,217.1
2021-10-24,21.0,10.0,14.5,83.4,4.1,27.7,216.0
2021-10-25,21.0,11.0,14.3,88.4,8.1,18.4,214.4
2021-10-26,23.1,10.8,14.8,82.5,5.1,14.8,177.8
2021-10-27,18.7,11.0,13.8,82.9,6.8,25.9,113.7
2021-10-28,19.3,11.0,14.7,83.7,4.8,22.0,173.0
2021-10-29,20.1,11.0,14.5,81.1,12.7,22.3,139.4
2021-10-30,18.2,10.0,14.1,83.5,12.1,17.6,145.2
2021-10-31,17.1,11.0,13.6,86.3,9.2,13.0,138.0
2021-11-01,20.1,11.0,14.2,85.0,13.3,23.5,188.0
2021-11-02,21.0,10.0,15.4,80.4,7.2,24.1,185.4
2021-11-03,20.0,11.0,14.7,83.6,7.8,25.9,161.1
2021-11-04,20.0,12.0,14.6,83.3,13.5,18.4,175.0
2021-11-05,20.0,8.0,13.8,84.7,0.0,22.3,239.6
2021-11-06,20.0,5.0,12.9,74.9,0.0,24.1,240.3
2021-11-07,21.0,5.0,12.9,76.0,0.1,17.0,261.9
2021-11-08,20.0,8.0,13.5,86.9,6.6,24.1,193.0
2021-11-09,20.0,11.0,14.7,83.1,3.7,19.5,195.1
2021-11-10,20.0,9.0,13.7,87.2,6.1,23.9,184.1
2021-11-11,20.9,11.0,15.2,80.6,2.5,24.7,212.4
2021-11-12,21.3,12.0,15.5,76.8,7.6,29.5,202.7
2021-11-13,20.0,10.0,14.5,79.0,0.9,22.9,215.0
2021-11-14,19.1,10.9,14.2,83.1,4.7,20.5,191.6
2021-11-15,21.0,8.3,14.0,82.1,2.3,18.4,226.0
2021-11-16,20.4,11.3,15.0,82.0,4.1,24.1,215.4
2021-11-17,20.6,8.0,14.1,78.2,2.1,27.4,210.3
2021-11-18,21.0,7.3,13.9,74.4,0.4,24.1,230.4
2021-11-19,21.0,3.0,12.8,78.3,0.6,23.8,225.1
2021-11-20,20.7,9.7,13.9,86.2,3.3,25.7,200.6
2021-11-21,20.0,11.0,14.2,82.7,2.7,20.5,210.8
2021-11-22,20.0,7.4,13.7,84.3,4.1,19.3,201.3
2021-11-23,23.1,11.0,14.0,90.6,6.8,18.1,129.0
2021-11-24,17.9,11.0,14.0,88.5,5.9,13.0,162.9
2021-11-25,20.0,12.0,14.1,87.5,3.5,24.7,160.5
2021-11-26,25.1,10.0,13.7,88.7,3.8,14.8,166.2
2021-11-27,20.0,9.6,14.2,80.8,0.0,21.5,234.6
2021-11-28,21.0,8.3,14.7,78.6,4.7,22.3,193.1
2021-11-29,20.9,9.9,14.8,77.6,2.1,20.5,181.3
2021-11-30,19.0,10.0,14.6,74.4,1.4,66.6,174.8
2021-12-01,21.3,5.0,12.7,82.9,1.9,23.7,242.9
2021-12-02,20.3,8.0,14.1,74.8,1.4,23.9,231.2
2021-12-03,20.1,9.0,14.1,82.0,0.2,17.4,199.4
2021-12-04,21.2,9.9,14.9,72.3,0.3,23.9,201.5
2021-12-05,20.1,9.0,14.2,74.1,0.7,16.3,173.9
2021-12-06,21.3,7.0,14.6,79.0,0.9,25.3,194.8
2021-12-07,20.4,9.0,14.2,74.9,0.0,17.8,227.3
2021-12-08,20.4,7.0,14.0,79.9,0.2,24.8,216.6
2021-12-09,22.2,11.9,16.0,77.6,6.3,20.6,164.2
2021-12-10,20.3,12.0,15.7,78.6,2.4,19.9,154.1
2021-12-11,20.2,12.3,14.9,84.5,7.5,19.4,161.1
2021-12-12,19.3,8.7,13.6,81.8,30.6,24.1,176.5
2021-12-13,20.1,7.0,13.5,79.2,1.4,22.2,208.6
2021-12-14,23.2,6.0,14.1,76.6,1.2,23.7,215.3
2021-12-15,20.3,7.0,13.9,82.1,9.2,16.4,189.0
2021-12-16,21.3,10.8,15.4,76.2,5.4,18.0,176.5
2021-12-17,22.1,10.0,15.4,78.6,5.1,18.3,164.2
2021-12-18,18.3,11.0,14.5,82.7,3.4,16.1,179.5
2021-12-19,21.3,10.8,14.9,81.2,1.3,25.5,224.3
2021-12-20,22.0,8.0,14.5,79.9,3.0,21.9,165.0
2021-12-21,22.3,10.0,15.3,80.1,4.1,26.6,154.6
2021-12-22,21.3,11.4,15.5,80.6,6.0,27.1,191.4
2021-12-23,19.7,12.9,15.7,81.4,4.0,23.6,169.4
2021-12-24,21.3,12.0,15.6,81.1,2.2,28.7,200.1
2021-12-25,22.1,12.3,16.0,76.5,4.1,16.6,186.3
2021-12-26,21.3,9.0,14.8,67.4,0.7,22.0,226.5
2021-12-27,20.4,11.0,14.5,84.1,2.1,26.4,229.0
2021-12-28,20.3,10.8,14.6,83.1,3.5,19.9,225.7
2021-12-29,19.2,10.8,14.6,83.5,2.0,15.7,189.5
2021-12-30,21.2,9.8,14.9,76.4,1.7,21.7,219.1
2021-12-31,21.3,11.4,15.4,72.1,1.4,21.1,217.7
2022-01-01,21.3,10.9,15.4,74.9,0.6,20.1,220.1
2022-01-02,22.3,9.0,14.4,78.2,1.9,23.7,194.8
2022-01-03,22.4,8.8,14.4,70.2,1.5,23.0,214.0
2022-01-04,21.2,8.0,13.8,74.7,2.5,25.4,204.7
2022-01-05,22.2,10.8,15.2,73.4,3.3,22.2,207.2
2022-01-06,22.2,9.0,14.0,68.5,1.2,22.0,166.8
2022-01-07,21.5,7.0,13.1,63.2,0.0,22.4,235.8
2022-01-08,20.4,3.0,12.5,73.8,0.7,23.6,231.4
2022-01-09,20.2,11.1,14.9,76.8,0.9,23.4,214.9
2022-01-10,18.4,7.9,13.4,81.9,2.1,18.0,186.5
2022-01-11,19.3,11.0,14.3,79.0,2.7,22.3,201.7
2022-01-12,18.4,10.0,14.3,78.9,1.6,23.8,194.6
2022-01-13,17.4,10.0,13.0,86.7,4.1,17.8,194.4
2022-01-14,18.3,9.0,13.4,83.8,6.2,17.9,127.8
2022-01-15,20.3,9.0,13.1,77.6,0.4,31.2,225.4
2022-01-16,21.0,6.9,13.2,76.7,0.4,20.1,211.4
2022-01-17,21.1,7.6,13.4,80.8,3.9,21.9,224.8
2022-01-18,20.3,8.6,14.2,77.2,1.6,21.9,182.0
2022-01-19,20.7,6.5,14.4,69.3,0.5,24.8,240.4
2022-01-20,20.6,10.0,14.6,62.7,0.0,22.8,217.0
2022-01-21,21.3,9.0,14.3,71.8,0.6,20.2,218.7
2022-01-22,21.4,9.0,14.5,77.1,1.7,21.9,209.0
2022-01-23,20.9,12.0,15.2,79.3,3.5,14.3,183.4
2022-01-24,20.1,8.0,14.6,78.3,4.4,16.1,188.3
2022-01-25,19.4,9.5,14.5,79.6,10.8,25.4,188.0
2022-01-26,21.1,10.0,15.1,80.7,2.1,23.6,167.6
2022-01-27,21.3,11.0,15.3,76.0,2.6,22.5,219.2
2022-01-28,21.3,9.3,14.6,75.3,2.7,31.1,267.0
2022-01-29,20.4,6.0,13.4,74.3,0.7,25.4,263.9
2022-01-30,20.3,5.1,13.0,74.0,0.4,27.2,243.3
2022-01-31,21.1,4.3,13.0,72.3,0.2,21.9,260.4
2022-02-01,20.6,4.8,12.7,76.0,0.7,20.2,205.8
2022-02-02,19.5,9.0,13.7,75.5,1.1,20.1,212.5
2022-02-03,21.3,5.0,12.8,74.8,0.3,17.0,246.4
2022-02-04,21.3,6.0,13.4,77.8,4.2,27.1,204.3
2022-02-05,19.2,10.9,14.1,84.8,15.5,20.1,131.4
2022-02-06,19.3,11.0,14.4,83.7,8.0,23.6,100.6
2022-02-07,17.6,10.6,14.2,83.0,5.6,17.9,189.4
2022-02-08,16.3,9.0,13.2,84.9,7.7,13.0,116.7
2022-02-09,19.0,7.9,13.0,84.6,5.2,16.7,143.7
2022-02-10,20.3,8.4,13.7,82.6,7.3,23.7,211.4
2022-02-11,20.3,9.0,14.4,79.2,3.3,23.6,184.7
2022-02-12,21.2,11.0,15.4,76.3,1.8,24.1,172.4
2022-02-13,20.4,12.0,15.4,77.2,0.3,18.4,211.1
2022-02-14,20.2,10.6,14.3,81.1,3.7,25.4,177.2
2022-02-15,20.2,9.0,14.3,80.9,1.8,25.0,168.5
2022-02-16,20.3,11.0,15.3,73.8,1.6,22.0,201.4
2022-02-17,20.1,11.9,15.2,77.5,1.6,16.4,246.9
2022-02-18,19.0,10.0,14.0,79.8,8.1,24.1,168.4
2022-02-19,17.4,11.0,13.7,84.8,10.3,18.0,157.3
2022-02-20,20.2,10.0,14.2,78.3,12.3,24.1,185.0
2022-02-21,19.3,10.3,14.1,78.9,5.6,25.1,186.5
2022-02-22,21.3,7.1,13.3,82.7,2.7,21.9,217.6
2022-02-23,21.4,10.8,15.0,76.1,2.2,27.1,199.6
2022-02-24,20.2,11.0,14.7,82.6,10.2,25.4,123.5
2022-02-25,18.3,11.4,14.5,85.4,8.4,18.2,188.5
2022-02-26,18.3,11.2,14.6,82.5,3.8,18.0,139.8
2022-02-27,18.2,12.0,14.0,88.5,11.5,20.5,180.6
2022-02-28,15.5,11.9,13.4,92.1,7.4,12.8,132.0
2022-03-01,18.3,11.9,14.1,80.7,3.2,16.3,145.9
2022-03-02,18.4,12.0,14.4,79.8,4.4,14.6,158.8
2022-03-03,20.2,11.8,14.5,80.2,6.1,17.9,199.8
2022-03-04,18.6,9.0,13.8,79.1,4.8,16.1,184.8
2022-03-05,18.3,12.0,14.7,80.6,7.2,20.4,198.7
2022-03-06,17.3,11.3,14.1,84.0,24.1,19.0,95.3
2022-03-07,17.4,11.8,13.6,82.7,3.1,25.6,210.2
2022-03-08,18.3,7.6,13.2,77.0,1.3,21.6,217.6
2022-03-09,20.3,4.0,12.9,76.0,1.0,21.9,172.2
2022-03-10,20.3,9.0,13.3,80.6,6.0,29.5,194.1
2022-03-11,31.0,8.5,14.1,80.1,12.3,21.8,209.7
2022-03-12,20.3,10.0,13.4,84.4,23.2,21.9,129.4
2022-03-13,18.3,10.0,13.9,82.1,7.0,21.7,168.3
2022-03-14,19.8,9.0,13.3,85.4,11.5,18.0,177.6
2022-03-15,19.3,8.4,13.3,84.2,6.3,21.7,155.7
2022-03-16,19.3,11.0,14.8,80.7,3.5,18.1,156.0
2022-03-17,20.2,9.0,14.4,79.3,3.9,20.1,223.7
2022-03-18,20.0,8.8,14.0,83.8,2.1,22.3,212.8
2022-03-19,21.3,8.0,14.4,78.1,1.8,20.5,226.3
2022-03-20,19.9,10.0,14.3,82.5,2.2,23.6,228.5
2022-03-21,20.2,12.0,15.1,81.3,3.0,23.8,189.4
2022-03-22,20.3,11.0,15.2,79.2,2.5,14.6,166.8
2022-03-23,20.0,9.1,14.9,80.5,1.6,15.1,149.9
2022-03-24,20.3,10.9,15.5,73.6,0.6,18.0,178.4
2022-03-25,20.7,10.4,14.5,80.0,2.2,20.7,206.3
2022-03-26,20.3,12.0,14.9,80.3,6.6,15.7,158.1
2022-03-27,19.2,12.0,15.4,73.2,7.0,14.1,191.6
2022-03-28,18.4,10.3,14.3,72.3,3.1,21.4,175.8
2022-03-29,19.3,11.0,14.9,72.6,2.6,13.4,140.0
2022-03-30,20.3,11.0,15.2,78.7,1.9,16.4,189.9
2022-03-31,18.4,11.0,14.7,77.2,2.7,16.4,196.2
2022-04-01,21.3,9.0,14.5,75.1,0.9,17.9,217.3
2022-04-02,18.3,11.8,14.8,71.3,0.7,21.6,211.9
2022-04-03,20.3,7.0,13.8,81.7,4.7,20.9,207.3
2022-04-04,21.0,11.0,15.2,76.2,3.4,18.0,158.6
2022-04-05,21.3,11.0,14.7,81.5,2.3,25.1,136.8
2022-04-06,20.3,12.0,16.0,74.1,2.4,25.4,195.8
2022-04-07,19.2,11.4,14.9,78.9,0.9,16.0,160.4
2022-04-08,19.3,9.7,14.6,81.0,1.6,17.9,186.1
2022-04-09,20.3,10.8,15.2,74.9,2.0,17.9,183.2
2022-04-10,19.5,9.1,14.4,76.5,0.5,18.0,237.4
2022-04-11,20.3,11.8,15.5,75.4,1.6,21.6,190.2
2022-04-12,19.4,12.0,16.1,66.3,2.5,24.1,183.2
2022-04-13,19.2,8.0,13.7,72.1,0.3,25.5,225.1
2022-04-14,20.4,5.0,13.1,75.6,0.5,22.0,210.1
2022-04-15,20.5,9.9,15.0,73.8,1.9,13.6,160.9
2022-04-16,20.9,8.9,14.2,80.0,6.3,24.1,163.3
2022-04-17,18.3,11.0,14.3,82.8,13.3,13.0,104.9
2022-04-18,18.0,11.7,13.7,89.9,22.6,12.4,111.2
2022-04-19,16.3,10.9,13.2,89.0,15.6,11.2,90.3
2022-04-20,16.3,11.0,13.1,87.7,15.9,12.6,173.1
2022-04-21,18.3,11.0,14.2,81.4,14.1,17.0,102.9
2022-04-22,18.3,11.0,13.8,83.8,14.5,21.0,161.3
2022-04-23,19.2,11.0,14.1,85.7,9.4,23.6,144.0
2022-04-24,19.3,10.0,13.6,87.6,20.5,18.0,108.8
2022-04-25,17.4,11.0,13.1,89.1,8.0,16.3,130.8
2022-04-26,19.3,8.1,13.4,83.9,1.9,21.9,236.2
2022-04-27,18.2,11.3,13.8,87.5,5.6,14.7,175.8
2022-04-28,18.3,11.0,13.0,93.5,2.6,16.4,197.7
2022-04-29,18.3,10.3,13.7,82.9,2.1,20.1,144.7
2022-04-30,16.3,9.0,13.5,77.7,1.5,24.1,95.9
2022-05-01,20.7,7.7,13.9,73.8,0.8,20.7,204.2
2022-05-02,19.3,10.0,14.2,78.0,0.6,15.3,193.1
2022-05-03,22.3,8.0,14.8,71.1,0.7,20.9,238.4
2022-05-04,21.3,9.0,14.4,73.3,0.1,22.2,239.7
2022-05-05,15.3,10.0,13.1,84.8,4.7,14.3,166.6
2022-05-06,26.0,11.0,14.9,80.1,3.8,14.2,164.6
2022-05-07,15.2,12.0,13.6,88.6,41.2,7.6,58.6
2022-05-08,20.2,11.0,14.5,83.2,10.9,22.0,218.3
2022-05-09,19.3,10.0,14.0,87.2,3.2,17.1,176.6
2022-05-10,20.2,11.0,14.6,85.5,5.2,17.2,184.0
2022-05-11,20.2,12.0,14.9,81.8,31.5,16.9,89.4
2022-05-12,20.3,12.0,15.0,84.9,6.1,18.0,131.3
2022-05-13,19.3,12.0,14.9,81.9,3.1,21.6,167.1
2022-05-14,17.9,11.8,14.4,84.8,0.9,16.2,159.0
2022-05-15,21.1,11.0,15.5,74.2,0.7,19.3,182.7
2022-05-16,19.4,11.1,14.7,78.1,4.9,18.0,137.5
2022-05-17,19.4,11.8,14.9,81.3,4.2,17.9,142.1
2022-05-18,15.1,11.0,12.8,87.1,7.5,13.4,69.7
2022-05-19,18.1,11.0,13.5,88.3,3.7,17.0,140.9
2022-05-20,17.3,10.0,13.5,82.6,1.7,13.6,165.4
2022-05-21,20.3,11.0,15.3,72.4,0.8,16.3,202.3
2022-05-22,21.3,9.2,15.6,71.1,0.3,18.2,240.5
2022-05-23,21.0,9.5,13.7,82.7,1.6,19.0,203.5
2022-05-24,18.3,10.8,14.4,81.5,3.4,18.0,162.4
2022-05-25,18.2,11.0,14.2,79.3,1.4,30.2,151.5
2022-05-26,17.4,10.8,13.8,84.9,1.4,16.4,101.4
2022-05-27,17.7,11.0,14.1,75.3,0.5,20.4,119.3
2022-05-28,19.3,10.3,14.3,73.7,0.7,27.6,178.9
2022-05-29,17.3,9.8,13.2,85.5,1.2,17.1,165.5
2022-05-30,18.3,11.0,14.0,78.0,1.5,21.9,143.2
2022-05-31,19.3,9.3,13.4,82.5,1.4,23.6,219.7
2022-06-01,19.3,10.0,14.2,75.6,3.0,16.3,197.3
2022-06-02,20.3,8.0,13.4,80.0,1.1,19.5,228.1
2022-06-03,17.0,11.0,13.1,89.8,5.1,13.5,197.0
2022-06-04,17.1,11.0,13.0,90.9,3.4,17.9,153.9
2022-06-05,18.3,10.0,13.9,83.1,2.6,18.2,197.3
2022-06-06,19.4,12.0,14.7,83.9,3.9,14.6,163.3
2022-06-07,17.3,11.0,13.7,84.4,7.4,21.2,149.9
2022-06-08,18.2,9.1,13.3,84.2,5.4,16.9,161.6
2022-06-09,17.1,10.0,12.8,90.0,7.0,14.8,163.9
2022-06-10,20.1,7.9,14.1,76.8,1.9,24.0,197.9
2022-06-11,17.4,11.1,13.6,83.5,4.2,18.0,118.3
2022-06-12,17.1,11.0,13.6,83.7,5.4,16.6,81.6
2022-06-13,16.2,10.4,12.9,88.2,3.3,13.2,86.7
2022-06-14,17.2,9.3,13.0,83.7,0.7,14.6,189.9
2022-06-15,18.2,8.5,13.1,86.5,0.8,16.3,230.0
2022-06-16,18.2,9.1,13.4,83.8,0.7,18.3,194.2
2022-06-17,17.3,10.0,13.4,86.5,1.0,14.4,176.5
2022-06-18,19.1,7.1,12.3,83.0,1.5,16.4,176.5
2022-06-19,18.1,8.5,12.3,86.7,1.7,18.1,146.1
2022-06-20,17.3,10.0,12.9,86.7,4.3,14.7,138.9
2022-06-21,18.3,11.0,13.6,86.7,2.7,14.5,166.1
2022-06-22,20.2,10.0,14.5,78.3,0.7,17.0,191.3
2022-06-23,16.4,8.0,11.9,83.1,2.9,13.0,131.0
2022-06-24,16.3,9.0,12.6,85.6,2.6,16.4,122.6
2022-06-25,18.1,8.9,13.1,84.1,3.4,21.0,109.3
2022-06-26,15.0,9.1,11.9,89.0,1.8,16.3,116.8
2022-06-27,18.3,9.0,12.7,86.2,1.2,21.8,199.1
2022-06-28,22.4,8.1,13.7,80.6,2.3,20.1,218.8
2022-06-29,16.6,9.4,13.0,86.7,1.5,16.9,151.3
2022-06-30,18.3,9.9,13.2,87.0,0.8,18.5,204.4
2022-07-01,21.2,9.0,14.1,80.6,1.0,18.1,164.3
2022-07-02,19.3,10.4,14.4,80.0,0.3,14.6,169.8
2022-07-03,19.3,11.4,14.6,77.7,1.8,21.6,146.2
2022-07-04,17.3,10.0,13.5,81.4,0.9,25.4,150.5
2022-07-05,19.3,8.9,14.1,76.3,0.0,14.7,211.7
2022-07-06,21.1,10.0,14.2,72.2,0.0,22.3,230.6
2022-07-07,19.4,5.0,12.7,77.6,0.2,12.9,189.8
2022-07-08,16.1,9.9,12.6,85.5,3.9,18.0,91.0
2022-07-09,19.3,11.0,14.2,74.6,0.2,27.1,135.6
2022-07-10,19.3,11.0,14.7,74.8,1.4,18.0,208.2
2022-07-11,15.4,11.0,13.5,83.2,2.9,18.1,141.7
2022-07-12,19.4,10.0,14.5,76.6,1.8,16.5,196.5
2022-07-13,19.3,10.0,14.4,75.4,1.4,18.0,202.3
2022-07-14,21.3,7.0,14.5,71.8,1.2,16.6,230.6
2022-07-15,19.3,10.1,14.7,79.9,0.6,23.6,255.9
2022-07-16,20.3,8.4,14.4,77.6,0.7,18.2,248.4
2022-07-17,18.3,10.0,14.1,75.9,1.4,20.2,139.8
2022-07-18,18.2,10.1,14.2,71.1,0.5,25.5,157.8
2022-07-19,19.3,9.1,13.9,74.4,0.0,25.2,213.8
2022-07-20,17.3,10.0,13.6,79.5,2.4,22.4,143.3
2022-07-21,17.3,10.1,13.2,83.2,0.2,10.9,169.7
2022-07-22,20.2,6.3,12.9,82.3,1.1,18.0,166.7
2022-07-23,19.3,8.1,13.5,81.9,3.4,18.1,200.6
2022-07-24,19.3,10.4,14.4,80.6,3.0,18.0,197.7
2022-07-25,18.0,11.1,13.5,84.9,2.4,16.4,134.6
2022-07-26,18.0,10.1,13.5,86.5,1.5,12.8,163.3
2022-07-27,19.2,9.5,13.5,83.5,1.6,18.0,137.4
2022-07-28,16.3,10.1,12.9,87.3,1.3,18.2,137.3
2022-07-29,18.7,8.7,13.4,82.4,1.6,21.9,200.5
2022-07-30,20.2,8.3,14.4,77.6,1.4,18.0,215.6
2022-07-31,18.2,11.3,14.1,76.5,2.3,11.5,127.7
2022-08-01,20.7,10.9,14.7,77.2,2.0,21.9,169.7
2022-08-02,17.2,11.9,14.0,79.1,5.5,16.8,85.8
2022-08-03,20.3,10.0,14.3,74.4,0.6,27.7,168.0
2022-08-04,19.4,10.0,13.9,76.3,1.3,25.1,187.3
2022-08-05,19.3,9.0,13.8,82.5,2.2,17.2,168.8
2022-08-06,17.4,10.8,13.4,79.5,9.4,21.9,116.0
2022-08-07,19.3,10.9,14.1,74.0,0.0,18.0,234.3
2022-08-08,20.3,4.4,14.0,67.5,0.2,29.6,243.3
2022-08-09,16.2,10.6,13.4,77.5,12.3,20.2,100.8
2022-08-10,16.9,11.0,13.8,77.0,2.0,32.8,151.3
2022-08-11,18.5,8.1,13.9,68.8,0.0,21.5,226.7
2022-08-12,19.1,9.3,13.2,81.4,0.4,22.1,232.2
2022-08-13,16.4,10.9,13.3,88.2,6.0,18.1,209.2
2022-08-14,18.9,10.0,13.7,85.1,1.8,20.1,100.8
2022-08-15,18.4,9.0,13.6,74.7,0.5,23.6,212.9
2022-08-16,19.3,6.0,13.1,80.5,0.3,20.2,267.0
2022-08-17,20.4,9.3,14.8,66.9,1.1,25.1,237.4
2022-08-18,22.3,7.0,14.2,67.3,0.3,18.4,310.3
2022-08-19,21.0,8.0,14.2,71.6,0.0,21.9,269.9
2022-08-20,17.2,9.1,12.6,80.7,1.8,22.0,168.5
2022-08-21,18.9,9.0,13.3,78.6,1.2,25.4,131.5
2022-08-22,17.3,11.0,13.7,72.5,0.3,23.6,155.4
2022-08-23,19.3,8.0,12.9,74.5,0.5,16.6,251.4
2022-08-24,18.4,8.0,14.0,67.5,0.0,22.5,228.9
2022-08-25,18.3,10.1,13.9,69.6,0.0,15.6,200.7
2022-08-26,18.3,8.3,12.6,82.1,0.4,17.0,255.8
2022-08-27,19.3,7.5,12.9,81.9,0.1,15.4,256.6
2022-08-28,19.0,9.5,14.4,69.9,2.3,24.5,196.7
2022-08-29,16.1,10.1,12.6,82.3,5.1,21.2,102.1
2022-08-30,19.2,8.4,13.7,77.1,0.3,16.7,232.6
2022-08-31,18.3,10.8,13.8,81.3,1.9,18.2,193.5
2022-09-01,19.3,10.1,13.9,83.9,1.3,18.1,193.6
2022-09-02,17.4,11.0,13.4,87.9,1.4,17.8,177.7
2022-09-03,19.1,9.3,13.2,82.6,2.8,20.6,130.7
2022-09-04,16.3,10.0,12.7,77.6,0.5,36.0,158.2
2022-09-05,18.3,8.1,13.6,76.0,0.2,26.8,170.0
2022-09-06,18.3,11.0,14.8,70.4,0.0,25.2,228.4
2022-09-07,21.1,10.1,14.5,72.4,0.0,22.1,245.6
2022-09-08,20.5,9.3,14.2,71.1,0.2,16.4,257.5
2022-09-09,18.2,7.0,12.5,76.8,1.2,20.1,185.7
2022-09-10,18.2,8.0,13.5,75.1,2.5,28.6,120.1
2022-09-11,19.4,8.3,13.9,68.8,0.0,19.0,260.2
2022-09-12,19.3,5.0,12.5,81.7,3.2,22.0,258.8
2022-09-13,19.3,8.9,13.6,82.3,3.5,20.2,182.4
